date,x,country,estimate_type,value,boundary_low,boundary_high
2021-06-25,5.769230769230769,Switzerland,Cori_slidingWindow,1.6180475561054386,1.493480299607417,1.7475332042515872
2021-06-26,5.802197802197802,Switzerland,Cori_slidingWindow,1.6312248994257537,1.5121083875109744,1.7547931522364648
2021-06-27,5.835164835164836,Switzerland,Cori_slidingWindow,1.6363446329623763,1.5230606029197262,1.7536345407189082
2021-06-28,5.868131868131869,Switzerland,Cori_slidingWindow,1.641507825012572,1.531006386516456,1.7527060219164798
2021-06-29,5.9010989010989015,Switzerland,Cori_slidingWindow,1.6424145276355362,1.5124558315255758,1.7723732237454966
2021-06-30,5.934065934065934,Switzerland,Cori_slidingWindow,1.6313916921795224,1.4871910203783294,1.7755923639807154
2021-07-01,5.967032967032967,Switzerland,Cori_slidingWindow,1.6075437730778712,1.457856153601924,1.7572313925538183
2021-07-02,6,Switzerland,Cori_slidingWindow,1.5745070653823483,1.4284139196269303,1.7206002111377665
2021-07-03,6.032967032967033,Switzerland,Cori_slidingWindow,1.537764360272081,1.4022179790459004,1.6733107414982615
2021-07-04,6.065934065934066,Switzerland,Cori_slidingWindow,1.502983948088756,1.380445631389712,1.6255222647878005
2021-07-05,6.098901098901099,Switzerland,Cori_slidingWindow,1.472525810647788,1.3621312734674356,1.5829203478281402
2021-07-06,6.131868131868132,Switzerland,Cori_slidingWindow,1.444420809205049,1.3440992703423809,1.5447423480677172
2021-07-07,6.164835164835165,Switzerland,Cori_slidingWindow,1.4116154250392552,1.3190386328062145,1.504192217272296
2021-07-08,6.197802197802198,Switzerland,Cori_slidingWindow,1.370195680216244,1.283209502712718,1.4571818577197702
2021-07-09,6.230769230769231,Switzerland,Cori_slidingWindow,1.3203252468765432,1.2370511092302376,1.4035993845228487
2021-07-10,6.263736263736264,Switzerland,Cori_slidingWindow,1.267100205015878,1.1838117391623022,1.3503886708694537
2021-07-11,6.2967032967032965,Switzerland,Cori_slidingWindow,1.216385783286332,1.1288303357916412,1.303941230781023
2021-07-12,6.32967032967033,Switzerland,Cori_slidingWindow,1.1711300277208654,1.076275921408249,1.265984134033482
2021-07-13,6.362637362637363,Switzerland,Cori_slidingWindow,1.1328449074301814,1.0293260714155026,1.2363637434448602
2021-07-14,6.395604395604396,Switzerland,Cori_slidingWindow,1.1002401849588854,0.9895082416988727,1.210972128218898
2021-07-15,6.428571428571429,Switzerland,Cori_slidingWindow,1.0723742984914355,0.9593876991087714,1.1853608978741
2021-07-16,6.461538461538462,Switzerland,Cori_slidingWindow,1.0496585984761273,0.9413432367541374,1.1579739601981172
2021-07-17,6.4945054945054945,Switzerland,Cori_slidingWindow,1.033289157385489,0.934644075771118,1.13193423899986
2021-07-18,6.527472527472527,Switzerland,Cori_slidingWindow,1.0257975048363976,0.9373333791593966,1.1142616305133983
2021-07-19,6.56043956043956,Switzerland,Cori_slidingWindow,1.0287410772822854,0.948252219314794,1.1092299352497768
2021-07-20,6.593406593406594,Switzerland,Cori_slidingWindow,1.0431067537385683,0.9682639002110132,1.117949607266124
2021-07-21,6.626373626373627,Switzerland,Cori_slidingWindow,1.067931466678294,0.9941831391718186,1.1416797941847694
2021-07-22,6.65934065934066,Switzerland,Cori_slidingWindow,1.1010359607333695,1.02412772951126,1.1779441919554796
2021-07-23,6.6923076923076925,Switzerland,Cori_slidingWindow,1.1408034812067165,1.0587758526537023,1.2228311097597302
2021-07-24,6.725274725274725,Switzerland,Cori_slidingWindow,1.1897748663964605,1.1016601454711057,1.2778895873218152
2021-07-25,6.758241758241758,Switzerland,Cori_slidingWindow,1.2493789680824074,1.1549943493338883,1.3437635868309266
2021-07-26,6.791208791208791,Switzerland,Cori_slidingWindow,1.315442574829447,1.2163754610651898,1.414509688593704
2021-07-27,6.824175824175824,Switzerland,Cori_slidingWindow,1.3792315284098515,1.278445944654661,1.480017112165042
2021-07-28,6.857142857142858,Switzerland,Cori_slidingWindow,1.4336171263589528,1.3325917074783524,1.5346425452395531
2021-07-29,6.8901098901098905,Switzerland,Cori_slidingWindow,1.474841959319432,1.3731843363285687,1.5764995823102952
2021-07-30,6.923076923076923,Switzerland,Cori_slidingWindow,1.5002317523733928,1.3993994716667535,1.601064033080032
2021-07-31,6.956043956043956,Switzerland,Cori_slidingWindow,1.5114433146537354,1.413995091773452,1.6088915375340187
2021-08-01,6.989010989010989,Switzerland,Cori_slidingWindow,1.5269404954460988,1.4504809358346982,1.6034000550574994
2021-08-02,7.021978021978022,Switzerland,Cori_slidingWindow,1.5178295151500412,1.4479452392042227,1.5877137910958596
2021-08-03,7.054945054945055,Switzerland,Cori_slidingWindow,1.4945191996515987,1.4311988885868665,1.5578395107163312
2021-08-04,7.0879120879120885,Switzerland,Cori_slidingWindow,1.4543635773262376,1.396256562703366,1.512470591949109
2021-08-05,7.120879120879121,Switzerland,Cori_slidingWindow,1.398337158243413,1.3444721105265611,1.4522022059602648
